,AGEP,COW,SCHL,MAR,WKHP,SEX,INCOME
21727,48.0,1.0,20.0,1.0,45.0,Male,1.0
16363,33.0,1.0,19.0,5.0,40.0,Male,1.0
49753,49.0,5.0,21.0,1.0,40.0,Male,1.0
87398,38.0,4.0,20.0,1.0,40.0,Male,1.0
60943,61.0,1.0,20.0,4.0,37.0,Male,1.0
11803,76.0,1.0,21.0,1.0,40.0,Male,1.0
54481,46.0,4.0,21.0,4.0,40.0,Male,1.0
78561,55.0,1.0,19.0,1.0,40.0,Male,1.0
19043,31.0,3.0,18.0,5.0,40.0,Male,1.0
8332,46.0,1.0,19.0,1.0,40.0,Male,1.0
20877,47.0,1.0,21.0,1.0,45.0,Male,1.0
102066,49.0,1.0,17.0,5.0,40.0,Male,1.0
84238,70.0,6.0,23.0,1.0,25.0,Male,1.0
8804,49.0,1.0,22.0,5.0,55.0,Male,1.0
56279,59.0,1.0,21.0,1.0,45.0,Male,1.0
68535,42.0,1.0,21.0,1.0,60.0,Male,1.0
7940,52.0,1.0,19.0,1.0,60.0,Male,1.0
32604,54.0,1.0,21.0,1.0,25.0,Male,1.0
32068,38.0,4.0,20.0,5.0,40.0,Male,1.0
7721,26.0,2.0,21.0,5.0,50.0,Male,1.0
14163,33.0,2.0,23.0,1.0,60.0,Male,1.0
14224,35.0,1.0,21.0,1.0,52.0,Male,1.0
33731,51.0,4.0,22.0,1.0,38.0,Male,1.0
63810,46.0,1.0,21.0,1.0,50.0,Male,1.0
63712,24.0,1.0,21.0,5.0,80.0,Male,1.0
90535,55.0,4.0,23.0,1.0,40.0,Male,1.0
28080,37.0,1.0,22.0,3.0,40.0,Male,1.0
16303,34.0,1.0,18.0,1.0,40.0,Male,1.0
29374,39.0,5.0,22.0,4.0,40.0,Male,1.0
55473,69.0,2.0,21.0,1.0,42.0,Male,1.0
55093,39.0,3.0,18.0,1.0,40.0,Male,1.0
50768,45.0,1.0,16.0,1.0,40.0,Male,1.0
68225,61.0,1.0,16.0,1.0,42.0,Male,1.0
69293,74.0,3.0,15.0,1.0,40.0,Male,1.0
27664,43.0,3.0,24.0,1.0,40.0,Male,1.0
34832,40.0,1.0,21.0,1.0,50.0,Male,1.0
31484,57.0,1.0,16.0,1.0,40.0,Male,1.0
44073,51.0,1.0,17.0,1.0,40.0,Male,1.0
69934,49.0,1.0,21.0,1.0,40.0,Male,1.0
66888,40.0,1.0,21.0,1.0,35.0,Male,1.0
55573,64.0,2.0,21.0,3.0,40.0,Male,1.0
21988,40.0,1.0,21.0,1.0,40.0,Male,1.0
68679,65.0,1.0,13.0,5.0,40.0,Male,1.0
81282,60.0,1.0,21.0,1.0,40.0,Male,1.0
29162,95.0,7.0,21.0,1.0,30.0,Male,1.0
24812,65.0,6.0,19.0,1.0,16.0,Male,1.0
45405,50.0,1.0,16.0,1.0,40.0,Male,1.0
6545,56.0,7.0,21.0,1.0,28.0,Male,1.0
62548,64.0,7.0,23.0,1.0,35.0,Male,1.0
66426,34.0,1.0,21.0,1.0,41.0,Male,1.0
64773,55.0,3.0,21.0,3.0,36.0,Male,1.0
60144,49.0,1.0,18.0,1.0,40.0,Male,1.0
56175,53.0,2.0,16.0,4.0,50.0,Male,1.0
17193,44.0,3.0,19.0,1.0,45.0,Male,1.0
7282,32.0,3.0,21.0,5.0,42.0,Male,1.0
88481,25.0,1.0,21.0,5.0,40.0,Male,1.0
63098,55.0,7.0,16.0,1.0,40.0,Male,1.0
29540,26.0,1.0,22.0,1.0,45.0,Male,1.0
40639,43.0,1.0,18.0,1.0,60.0,Male,1.0
51277,53.0,1.0,16.0,1.0,40.0,Male,1.0
19445,46.0,1.0,23.0,1.0,80.0,Male,1.0
41366,57.0,1.0,19.0,4.0,40.0,Male,1.0
5416,28.0,1.0,21.0,5.0,80.0,Male,1.0
56630,38.0,1.0,22.0,1.0,45.0,Male,1.0
83870,44.0,1.0,21.0,1.0,38.0,Male,1.0
82582,60.0,1.0,21.0,1.0,40.0,Male,1.0
91766,64.0,1.0,16.0,3.0,40.0,Male,1.0
74060,55.0,5.0,20.0,1.0,48.0,Male,1.0
21749,35.0,1.0,22.0,1.0,45.0,Male,1.0
69534,57.0,1.0,20.0,5.0,43.0,Male,1.0
30003,52.0,1.0,21.0,1.0,45.0,Male,1.0
14406,61.0,2.0,21.0,1.0,60.0,Male,1.0
39330,32.0,5.0,22.0,1.0,40.0,Male,1.0
96639,62.0,3.0,21.0,1.0,40.0,Male,1.0
24835,28.0,1.0,22.0,5.0,60.0,Male,1.0
65463,37.0,1.0,21.0,5.0,50.0,Male,1.0
49271,43.0,4.0,19.0,1.0,53.0,Male,1.0
66733,60.0,1.0,16.0,1.0,55.0,Male,1.0
31150,61.0,1.0,19.0,1.0,50.0,Male,1.0
86309,37.0,7.0,21.0,1.0,60.0,Male,1.0
67802,74.0,6.0,23.0,1.0,40.0,Male,1.0
26970,65.0,6.0,21.0,1.0,40.0,Male,1.0
42229,38.0,1.0,21.0,1.0,50.0,Male,1.0
16525,47.0,1.0,16.0,1.0,40.0,Male,1.0
38925,46.0,3.0,21.0,1.0,45.0,Male,1.0
86694,52.0,1.0,21.0,1.0,60.0,Male,1.0
4674,60.0,1.0,21.0,1.0,45.0,Male,1.0
99105,58.0,1.0,19.0,1.0,50.0,Male,1.0
34386,47.0,2.0,23.0,1.0,35.0,Male,1.0
52287,52.0,1.0,20.0,1.0,55.0,Male,1.0
28365,54.0,1.0,18.0,1.0,43.0,Male,1.0
35274,68.0,1.0,22.0,1.0,3.0,Male,1.0
96864,64.0,3.0,24.0,3.0,35.0,Male,1.0
39418,28.0,7.0,17.0,1.0,70.0,Male,1.0
53120,55.0,6.0,21.0,1.0,40.0,Male,1.0
93999,55.0,1.0,20.0,1.0,40.0,Male,1.0
73447,66.0,1.0,16.0,1.0,50.0,Male,1.0
4759,59.0,1.0,16.0,1.0,50.0,Male,1.0
35002,27.0,1.0,20.0,5.0,40.0,Male,1.0
40894,80.0,2.0,24.0,1.0,7.0,Male,1.0
87039,48.0,1.0,16.0,1.0,40.0,Male,1.0
96726,30.0,1.0,16.0,3.0,40.0,Male,1.0
55901,36.0,1.0,23.0,1.0,45.0,Male,1.0
26781,42.0,1.0,20.0,3.0,40.0,Male,1.0
38816,54.0,1.0,21.0,1.0,40.0,Male,1.0
81450,53.0,1.0,19.0,1.0,48.0,Male,1.0
15069,31.0,2.0,21.0,1.0,36.0,Male,1.0
48578,44.0,1.0,16.0,1.0,50.0,Male,1.0
34963,29.0,1.0,24.0,5.0,38.0,Male,1.0
47363,56.0,1.0,23.0,1.0,65.0,Male,1.0
3758,71.0,3.0,20.0,1.0,20.0,Male,1.0
58066,58.0,1.0,21.0,1.0,20.0,Male,1.0
20182,66.0,1.0,23.0,1.0,60.0,Male,1.0
23724,61.0,1.0,16.0,5.0,40.0,Male,1.0
35499,60.0,1.0,21.0,1.0,45.0,Male,1.0
37612,47.0,1.0,20.0,1.0,40.0,Male,1.0
79384,65.0,6.0,21.0,1.0,40.0,Male,1.0
34798,38.0,3.0,21.0,1.0,40.0,Male,1.0
31068,62.0,1.0,20.0,1.0,40.0,Male,1.0
69860,54.0,2.0,17.0,1.0,40.0,Male,1.0
79697,47.0,4.0,16.0,1.0,40.0,Male,1.0
29006,35.0,1.0,21.0,1.0,40.0,Male,1.0
97635,52.0,7.0,16.0,1.0,45.0,Male,1.0
14543,57.0,4.0,21.0,1.0,45.0,Male,1.0
69445,62.0,1.0,21.0,1.0,55.0,Male,1.0
26472,30.0,1.0,20.0,5.0,45.0,Male,1.0
73048,35.0,3.0,17.0,1.0,45.0,Male,1.0
90155,28.0,6.0,21.0,5.0,60.0,Male,1.0
38216,51.0,1.0,22.0,1.0,50.0,Male,1.0
30625,33.0,1.0,22.0,5.0,99.0,Male,1.0
56513,25.0,1.0,22.0,5.0,40.0,Male,1.0
18072,55.0,1.0,20.0,3.0,40.0,Male,1.0
16274,65.0,2.0,21.0,3.0,40.0,Male,1.0
6084,46.0,1.0,16.0,1.0,42.0,Male,1.0
6952,43.0,1.0,21.0,1.0,60.0,Male,1.0
31501,46.0,1.0,21.0,1.0,35.0,Male,1.0
75069,38.0,3.0,22.0,5.0,40.0,Male,1.0
12222,62.0,7.0,20.0,1.0,50.0,Male,1.0
61714,48.0,1.0,16.0,1.0,50.0,Male,1.0
83265,44.0,1.0,23.0,1.0,50.0,Male,1.0
56094,60.0,1.0,19.0,1.0,50.0,Male,1.0
85760,32.0,1.0,21.0,1.0,50.0,Male,1.0
38490,61.0,1.0,16.0,1.0,40.0,Male,1.0
54395,37.0,3.0,19.0,1.0,48.0,Male,1.0
61395,55.0,1.0,16.0,1.0,67.0,Male,1.0
6005,36.0,1.0,19.0,1.0,55.0,Male,1.0
65349,66.0,7.0,19.0,1.0,40.0,Male,1.0
19473,51.0,1.0,19.0,1.0,50.0,Male,1.0
84677,48.0,6.0,21.0,1.0,60.0,Male,1.0
24055,62.0,3.0,23.0,5.0,40.0,Male,1.0
24019,40.0,1.0,22.0,5.0,40.0,Male,1.0
28703,71.0,1.0,17.0,1.0,40.0,Male,1.0
57524,24.0,1.0,20.0,5.0,20.0,Male,1.0
101382,24.0,1.0,19.0,5.0,50.0,Male,1.0
50531,31.0,1.0,18.0,1.0,60.0,Male,1.0
81488,58.0,1.0,19.0,1.0,40.0,Male,1.0
18024,46.0,7.0,21.0,1.0,45.0,Male,1.0
17699,26.0,1.0,19.0,5.0,40.0,Male,1.0
74660,43.0,7.0,23.0,1.0,55.0,Male,1.0
27736,45.0,1.0,21.0,1.0,45.0,Male,1.0
29869,36.0,1.0,22.0,1.0,60.0,Male,1.0
7990,39.0,1.0,19.0,1.0,46.0,Male,1.0
59265,74.0,3.0,22.0,1.0,40.0,Male,1.0
9626,40.0,1.0,21.0,1.0,45.0,Male,1.0
70692,41.0,1.0,21.0,3.0,50.0,Male,1.0
64214,64.0,1.0,23.0,1.0,50.0,Male,1.0
20232,36.0,3.0,19.0,1.0,60.0,Male,1.0
82899,34.0,1.0,21.0,1.0,60.0,Male,1.0
72106,64.0,7.0,19.0,3.0,2.0,Male,1.0
26577,40.0,4.0,16.0,1.0,48.0,Male,1.0
35402,60.0,7.0,15.0,1.0,60.0,Male,1.0
10383,50.0,1.0,17.0,1.0,40.0,Male,1.0
31774,44.0,3.0,22.0,1.0,45.0,Male,1.0
37866,55.0,1.0,16.0,1.0,40.0,Male,1.0
97137,66.0,1.0,21.0,2.0,35.0,Male,1.0
91407,48.0,4.0,20.0,1.0,40.0,Male,1.0
89800,73.0,6.0,20.0,1.0,40.0,Male,1.0
57168,61.0,3.0,22.0,1.0,55.0,Male,1.0
10126,53.0,1.0,16.0,1.0,56.0,Male,1.0
18219,61.0,1.0,18.0,1.0,50.0,Male,1.0
81729,33.0,1.0,23.0,5.0,60.0,Male,1.0
100220,32.0,1.0,24.0,1.0,55.0,Male,1.0
73531,31.0,1.0,23.0,1.0,50.0,Male,1.0
76392,60.0,7.0,21.0,1.0,60.0,Male,1.0
94153,31.0,1.0,21.0,5.0,40.0,Male,1.0
26223,57.0,7.0,21.0,1.0,50.0,Male,1.0
54302,70.0,1.0,17.0,5.0,40.0,Male,1.0
40136,52.0,5.0,16.0,1.0,45.0,Male,1.0
66864,45.0,1.0,21.0,1.0,45.0,Male,1.0
85929,29.0,1.0,22.0,1.0,60.0,Male,1.0
6799,26.0,3.0,19.0,2.0,60.0,Male,1.0
54323,48.0,6.0,19.0,1.0,40.0,Male,1.0
49822,39.0,1.0,16.0,5.0,20.0,Male,1.0
32637,59.0,1.0,16.0,1.0,48.0,Male,1.0
59145,54.0,1.0,17.0,1.0,40.0,Male,1.0
82619,52.0,1.0,15.0,1.0,40.0,Male,1.0
61527,39.0,1.0,16.0,1.0,75.0,Male,1.0
22935,41.0,1.0,15.0,5.0,50.0,Male,1.0
4427,53.0,4.0,23.0,1.0,40.0,Male,1.0
63692,31.0,1.0,24.0,1.0,50.0,Male,1.0
52927,56.0,3.0,21.0,1.0,25.0,Male,1.0
84020,45.0,1.0,21.0,1.0,50.0,Male,1.0
82834,71.0,1.0,18.0,1.0,64.0,Male,1.0
37476,57.0,1.0,19.0,1.0,40.0,Male,1.0
20541,59.0,5.0,18.0,1.0,40.0,Male,1.0
15500,22.0,5.0,12.0,5.0,40.0,Male,1.0
53641,53.0,3.0,22.0,1.0,40.0,Male,1.0
10863,57.0,3.0,22.0,1.0,30.0,Male,1.0
70687,72.0,1.0,20.0,1.0,10.0,Male,1.0
97453,42.0,1.0,16.0,1.0,50.0,Male,1.0
55494,48.0,2.0,22.0,3.0,40.0,Male,1.0
93731,51.0,1.0,16.0,1.0,50.0,Male,1.0
53184,55.0,6.0,18.0,1.0,10.0,Male,1.0
8356,33.0,1.0,21.0,1.0,35.0,Male,1.0
102074,48.0,1.0,21.0,3.0,50.0,Male,1.0
5767,60.0,2.0,22.0,5.0,10.0,Male,1.0
94459,67.0,5.0,19.0,3.0,35.0,Male,1.0
7842,50.0,3.0,20.0,3.0,35.0,Male,1.0
87433,26.0,1.0,22.0,5.0,43.0,Male,1.0
90929,58.0,1.0,22.0,1.0,40.0,Male,1.0
68007,36.0,1.0,21.0,5.0,48.0,Male,1.0
55811,26.0,1.0,21.0,5.0,55.0,Male,1.0
5513,57.0,1.0,20.0,1.0,60.0,Male,1.0
61083,55.0,1.0,19.0,1.0,45.0,Male,1.0
65397,62.0,7.0,23.0,1.0,40.0,Male,1.0
95805,71.0,1.0,21.0,1.0,40.0,Male,1.0
26173,55.0,1.0,21.0,1.0,50.0,Male,1.0
91579,51.0,1.0,18.0,1.0,40.0,Male,1.0
82762,57.0,1.0,16.0,1.0,50.0,Male,1.0
97569,63.0,5.0,19.0,5.0,45.0,Male,1.0
93004,58.0,3.0,21.0,1.0,40.0,Male,1.0
15769,35.0,1.0,21.0,1.0,40.0,Male,1.0
30763,30.0,2.0,23.0,1.0,55.0,Male,1.0
54461,68.0,3.0,21.0,1.0,40.0,Male,1.0
61145,54.0,2.0,22.0,1.0,40.0,Male,1.0
21836,49.0,4.0,20.0,1.0,40.0,Male,1.0
15055,52.0,4.0,19.0,1.0,40.0,Male,1.0
20302,57.0,1.0,21.0,1.0,40.0,Male,1.0
57995,37.0,1.0,21.0,3.0,40.0,Male,1.0
12676,71.0,5.0,20.0,1.0,40.0,Male,1.0
82825,50.0,1.0,21.0,1.0,48.0,Male,1.0
100918,26.0,1.0,21.0,5.0,40.0,Male,1.0
27620,59.0,6.0,22.0,1.0,45.0,Male,1.0
93625,37.0,1.0,22.0,5.0,40.0,Male,1.0
78542,58.0,1.0,21.0,1.0,40.0,Male,1.0
29741,66.0,1.0,20.0,1.0,40.0,Male,1.0
22617,51.0,1.0,22.0,1.0,45.0,Male,1.0
10310,60.0,1.0,21.0,1.0,50.0,Male,1.0
98180,50.0,1.0,22.0,5.0,40.0,Male,1.0
15908,55.0,7.0,21.0,1.0,65.0,Male,1.0
30517,40.0,1.0,20.0,5.0,38.0,Male,1.0
62057,66.0,1.0,20.0,1.0,40.0,Male,1.0
95857,33.0,1.0,16.0,1.0,57.0,Male,1.0
10573,44.0,6.0,19.0,1.0,50.0,Male,1.0
44938,51.0,1.0,21.0,1.0,46.0,Male,1.0
101754,52.0,1.0,20.0,1.0,60.0,Male,1.0
20460,36.0,1.0,19.0,1.0,62.0,Male,1.0
50579,61.0,6.0,20.0,1.0,45.0,Male,1.0
100095,48.0,3.0,22.0,1.0,50.0,Male,1.0
60005,49.0,2.0,22.0,1.0,45.0,Male,1.0
79272,60.0,3.0,21.0,1.0,36.0,Male,1.0
60816,45.0,1.0,22.0,3.0,50.0,Male,1.0
76156,45.0,1.0,16.0,3.0,45.0,Male,1.0
77552,46.0,1.0,20.0,3.0,40.0,Male,1.0
20368,42.0,3.0,19.0,3.0,52.0,Male,1.0
15669,29.0,1.0,22.0,1.0,50.0,Male,1.0
89315,60.0,1.0,1.0,1.0,45.0,Male,1.0
24153,34.0,1.0,21.0,1.0,40.0,Male,1.0
74096,50.0,4.0,24.0,1.0,50.0,Male,1.0
10133,70.0,7.0,21.0,1.0,40.0,Male,1.0
54901,35.0,2.0,22.0,1.0,45.0,Male,1.0
86654,28.0,1.0,21.0,5.0,45.0,Male,1.0
78527,47.0,1.0,21.0,1.0,50.0,Male,1.0
6154,48.0,1.0,19.0,1.0,40.0,Male,1.0
51039,61.0,4.0,19.0,1.0,37.0,Male,1.0
96522,65.0,7.0,19.0,3.0,50.0,Male,1.0
42980,54.0,1.0,21.0,5.0,50.0,Male,1.0
75988,38.0,4.0,20.0,1.0,40.0,Male,1.0
62401,52.0,1.0,23.0,1.0,50.0,Male,1.0
38831,47.0,1.0,20.0,1.0,40.0,Male,1.0
35203,35.0,1.0,20.0,5.0,40.0,Male,1.0
16037,69.0,4.0,19.0,1.0,38.0,Male,1.0
39294,65.0,5.0,22.0,2.0,40.0,Male,1.0
59570,44.0,2.0,18.0,5.0,38.0,Male,1.0
4383,52.0,5.0,23.0,1.0,50.0,Male,1.0
30363,36.0,1.0,16.0,1.0,55.0,Male,1.0
18320,28.0,1.0,21.0,1.0,48.0,Male,1.0
57725,50.0,1.0,18.0,1.0,40.0,Male,1.0
75463,35.0,1.0,20.0,1.0,40.0,Male,1.0
33283,56.0,1.0,19.0,1.0,60.0,Male,1.0
42442,37.0,7.0,23.0,1.0,40.0,Male,1.0
19926,38.0,1.0,21.0,5.0,50.0,Male,1.0
26152,54.0,4.0,20.0,3.0,40.0,Male,1.0
40026,36.0,1.0,18.0,5.0,40.0,Male,1.0
69666,46.0,1.0,20.0,5.0,40.0,Male,1.0
9040,60.0,5.0,22.0,1.0,40.0,Male,1.0
70656,58.0,1.0,20.0,5.0,99.0,Male,1.0
31367,80.0,7.0,19.0,1.0,30.0,Male,1.0
16436,48.0,1.0,22.0,1.0,65.0,Male,1.0
67689,56.0,3.0,20.0,1.0,40.0,Male,1.0
81150,26.0,1.0,16.0,1.0,40.0,Male,1.0
66154,55.0,1.0,16.0,1.0,40.0,Male,1.0
64304,34.0,1.0,21.0,1.0,40.0,Male,1.0
96130,49.0,4.0,22.0,1.0,40.0,Male,1.0
47147,56.0,7.0,23.0,1.0,40.0,Male,1.0
49431,48.0,1.0,21.0,5.0,40.0,Male,1.0
48417,48.0,7.0,19.0,1.0,40.0,Male,1.0
58280,64.0,2.0,16.0,1.0,40.0,Male,1.0
58912,36.0,1.0,19.0,1.0,40.0,Male,1.0
76235,56.0,1.0,22.0,1.0,40.0,Male,1.0
36306,54.0,1.0,19.0,1.0,40.0,Male,1.0
49306,64.0,1.0,16.0,1.0,50.0,Male,1.0
13580,52.0,1.0,21.0,1.0,48.0,Male,1.0
90761,74.0,1.0,20.0,1.0,8.0,Male,1.0
95304,64.0,1.0,20.0,1.0,50.0,Male,1.0
95285,63.0,6.0,22.0,1.0,5.0,Male,1.0
22197,33.0,1.0,21.0,5.0,45.0,Male,1.0
26009,24.0,1.0,21.0,5.0,60.0,Male,1.0
69292,54.0,4.0,18.0,1.0,40.0,Male,1.0
96574,39.0,1.0,18.0,1.0,55.0,Male,1.0
92491,58.0,1.0,16.0,1.0,60.0,Male,1.0
35892,54.0,1.0,23.0,3.0,40.0,Male,1.0
56382,60.0,6.0,23.0,1.0,50.0,Male,1.0
35355,29.0,1.0,21.0,5.0,40.0,Male,1.0
34694,25.0,1.0,21.0,5.0,80.0,Male,1.0
47916,28.0,1.0,22.0,5.0,40.0,Male,1.0
23755,36.0,1.0,19.0,1.0,40.0,Male,1.0
53886,59.0,3.0,19.0,1.0,40.0,Male,1.0
49072,60.0,7.0,19.0,1.0,45.0,Male,1.0
56354,61.0,7.0,21.0,1.0,40.0,Male,1.0
72508,42.0,1.0,21.0,1.0,45.0,Male,1.0
70135,48.0,1.0,21.0,1.0,40.0,Male,1.0
49329,54.0,1.0,22.0,1.0,80.0,Male,1.0
56674,71.0,2.0,23.0,1.0,35.0,Male,1.0
64590,33.0,1.0,20.0,5.0,40.0,Male,1.0
5681,39.0,1.0,23.0,3.0,50.0,Male,1.0
56887,60.0,1.0,23.0,1.0,60.0,Male,1.0
66596,61.0,1.0,22.0,1.0,40.0,Male,1.0
59086,56.0,1.0,18.0,1.0,70.0,Male,1.0
83672,64.0,1.0,21.0,1.0,50.0,Male,1.0
14741,60.0,1.0,21.0,5.0,45.0,Male,1.0
72738,38.0,1.0,21.0,5.0,45.0,Male,1.0
38927,61.0,1.0,21.0,1.0,45.0,Male,1.0
87821,54.0,1.0,22.0,5.0,50.0,Male,1.0
20444,53.0,2.0,23.0,3.0,64.0,Male,1.0
15109,53.0,6.0,21.0,1.0,65.0,Male,1.0
68326,64.0,7.0,17.0,1.0,45.0,Male,1.0
45323,59.0,1.0,21.0,1.0,80.0,Male,1.0
77895,46.0,6.0,16.0,1.0,60.0,Male,1.0
32738,57.0,2.0,22.0,1.0,40.0,Male,1.0
90721,36.0,2.0,21.0,1.0,50.0,Male,1.0
80700,43.0,1.0,16.0,1.0,55.0,Male,1.0
13939,56.0,1.0,16.0,1.0,40.0,Male,1.0
22519,42.0,1.0,24.0,5.0,40.0,Male,1.0
34702,34.0,7.0,21.0,5.0,40.0,Male,1.0
46195,53.0,7.0,21.0,1.0,50.0,Male,1.0
50935,43.0,3.0,22.0,1.0,30.0,Male,1.0
21859,36.0,7.0,21.0,1.0,50.0,Male,1.0
39105,58.0,1.0,21.0,1.0,45.0,Male,1.0
88647,66.0,2.0,16.0,1.0,20.0,Male,1.0
72168,60.0,6.0,21.0,1.0,40.0,Male,1.0
99619,38.0,1.0,16.0,5.0,48.0,Male,1.0
24396,38.0,3.0,22.0,1.0,50.0,Male,1.0
71923,27.0,3.0,20.0,1.0,60.0,Male,1.0
88151,38.0,1.0,19.0,1.0,45.0,Male,1.0
80567,56.0,1.0,16.0,1.0,40.0,Male,1.0
81872,52.0,1.0,21.0,3.0,35.0,Male,1.0
16190,45.0,3.0,18.0,5.0,50.0,Male,1.0
101678,65.0,7.0,23.0,1.0,20.0,Male,1.0
91161,53.0,1.0,16.0,1.0,50.0,Male,1.0
6437,47.0,1.0,15.0,1.0,70.0,Male,1.0
22152,55.0,1.0,21.0,1.0,40.0,Male,1.0
34730,50.0,1.0,20.0,5.0,44.0,Male,1.0
55682,52.0,3.0,21.0,1.0,40.0,Male,1.0
53155,54.0,1.0,22.0,1.0,50.0,Male,1.0
100148,38.0,3.0,21.0,5.0,35.0,Male,1.0
55870,54.0,1.0,19.0,1.0,40.0,Male,1.0
84667,45.0,1.0,16.0,1.0,50.0,Male,1.0
84172,56.0,1.0,21.0,1.0,50.0,Male,1.0
33248,37.0,1.0,21.0,1.0,40.0,Male,1.0
8777,61.0,1.0,23.0,1.0,35.0,Male,1.0
74339,65.0,7.0,19.0,1.0,60.0,Male,1.0
30534,31.0,1.0,17.0,1.0,55.0,Male,1.0
92151,62.0,1.0,21.0,5.0,50.0,Male,1.0
54060,39.0,1.0,21.0,1.0,50.0,Male,1.0
91090,34.0,1.0,21.0,1.0,50.0,Male,1.0
23527,30.0,1.0,22.0,1.0,40.0,Male,1.0
37370,46.0,1.0,21.0,1.0,40.0,Male,1.0
9036,46.0,1.0,19.0,1.0,40.0,Male,1.0
83978,41.0,1.0,21.0,1.0,40.0,Male,1.0
81309,29.0,1.0,21.0,5.0,50.0,Male,1.0
9969,32.0,2.0,21.0,5.0,40.0,Male,1.0
45330,49.0,1.0,20.0,5.0,38.0,Male,1.0
100267,62.0,7.0,21.0,1.0,50.0,Male,1.0
95634,26.0,7.0,21.0,1.0,50.0,Male,1.0
72329,47.0,4.0,18.0,1.0,40.0,Male,1.0
84547,43.0,3.0,16.0,5.0,40.0,Male,1.0
34994,35.0,4.0,1.0,1.0,90.0,Male,1.0
59653,77.0,1.0,22.0,1.0,50.0,Male,1.0
93170,38.0,2.0,22.0,1.0,37.0,Male,1.0
11154,48.0,1.0,22.0,1.0,50.0,Male,1.0
92384,58.0,1.0,19.0,1.0,65.0,Male,1.0
36910,47.0,4.0,19.0,1.0,38.0,Male,1.0
41810,40.0,1.0,21.0,5.0,50.0,Male,1.0
82635,66.0,1.0,22.0,1.0,50.0,Male,1.0
7560,51.0,4.0,24.0,5.0,40.0,Male,1.0
89567,41.0,1.0,19.0,1.0,40.0,Male,1.0
65373,65.0,4.0,24.0,1.0,40.0,Male,1.0
97355,47.0,1.0,14.0,5.0,40.0,Male,1.0
85967,53.0,3.0,19.0,1.0,40.0,Male,1.0
50267,45.0,5.0,16.0,5.0,50.0,Male,1.0
2625,23.0,1.0,21.0,5.0,50.0,Male,1.0
18064,48.0,1.0,16.0,5.0,40.0,Male,1.0
88631,48.0,1.0,18.0,1.0,60.0,Male,1.0
39717,53.0,4.0,19.0,1.0,40.0,Male,1.0
25795,43.0,1.0,18.0,1.0,40.0,Male,1.0
24581,40.0,1.0,22.0,5.0,45.0,Male,1.0
4773,57.0,1.0,20.0,1.0,48.0,Male,1.0
86279,57.0,3.0,16.0,3.0,40.0,Male,1.0
100526,28.0,1.0,21.0,1.0,40.0,Male,1.0
97762,58.0,1.0,22.0,5.0,50.0,Male,1.0
68135,55.0,5.0,16.0,1.0,50.0,Male,1.0
97026,52.0,3.0,19.0,4.0,50.0,Male,1.0
91438,51.0,1.0,18.0,3.0,48.0,Male,1.0
29125,59.0,5.0,21.0,3.0,50.0,Male,1.0
100331,41.0,6.0,19.0,5.0,40.0,Male,1.0
67571,42.0,1.0,21.0,5.0,60.0,Male,1.0
66468,78.0,1.0,19.0,1.0,45.0,Male,1.0
53397,65.0,1.0,23.0,3.0,45.0,Male,1.0
51476,43.0,1.0,16.0,1.0,45.0,Male,1.0
11005,51.0,3.0,21.0,1.0,48.0,Male,1.0
79425,62.0,6.0,23.0,1.0,55.0,Male,1.0
60961,41.0,1.0,19.0,1.0,50.0,Male,1.0
32950,30.0,1.0,21.0,5.0,40.0,Male,1.0
63546,49.0,1.0,24.0,1.0,50.0,Male,1.0
10685,52.0,1.0,22.0,5.0,45.0,Male,1.0
23957,54.0,2.0,22.0,1.0,45.0,Male,1.0
61345,28.0,1.0,22.0,5.0,40.0,Male,1.0
95161,30.0,1.0,22.0,5.0,55.0,Male,1.0
29062,55.0,3.0,19.0,1.0,50.0,Male,1.0
34766,31.0,4.0,21.0,1.0,38.0,Male,1.0
41522,37.0,3.0,18.0,1.0,50.0,Male,1.0
79804,53.0,3.0,20.0,1.0,40.0,Male,1.0
82422,22.0,1.0,23.0,5.0,40.0,Male,1.0
47934,59.0,2.0,24.0,1.0,40.0,Male,1.0
73864,47.0,7.0,23.0,1.0,40.0,Male,1.0
19918,38.0,3.0,22.0,1.0,40.0,Male,1.0
22749,30.0,1.0,21.0,5.0,50.0,Male,1.0
13185,62.0,6.0,20.0,1.0,70.0,Male,1.0
9736,29.0,1.0,21.0,1.0,40.0,Male,1.0
96986,52.0,1.0,22.0,1.0,50.0,Male,1.0
82973,54.0,1.0,22.0,1.0,50.0,Male,1.0
10632,54.0,1.0,19.0,5.0,50.0,Male,1.0
25058,38.0,1.0,21.0,1.0,40.0,Male,1.0
42759,44.0,1.0,19.0,1.0,58.0,Male,1.0
14367,60.0,2.0,20.0,1.0,43.0,Male,1.0
18808,57.0,1.0,19.0,1.0,40.0,Male,1.0
92904,29.0,6.0,1.0,5.0,8.0,Male,1.0
98281,36.0,3.0,22.0,1.0,50.0,Male,1.0
10811,44.0,1.0,18.0,5.0,45.0,Male,1.0
79904,42.0,4.0,22.0,1.0,50.0,Male,1.0
39252,70.0,1.0,15.0,1.0,60.0,Male,1.0
12928,40.0,5.0,20.0,1.0,55.0,Male,1.0
34383,52.0,2.0,24.0,5.0,40.0,Male,1.0
53268,37.0,1.0,24.0,1.0,50.0,Male,1.0
