AGEP,COW,SCHL,MAR,WKHP,SEX,INCOME
29,4,8,2,40,0,0
41,4,15,4,40,0,0
49,4,9,0,40,1,0
37,4,4,5,40,1,0
37,6,10,4,60,1,1
43,4,15,2,38,0,1
41,4,12,6,55,1,0
37,4,11,0,40,1,0
19,4,6,4,60,0,0
29,4,15,2,35,0,0
40,6,11,2,15,0,0
53,4,5,2,40,0,1
27,4,9,2,55,0,0
44,6,11,2,50,0,1
29,4,7,0,38,1,0
25,4,4,2,40,0,0
38,4,11,2,55,0,0
48,5,9,2,50,0,1
18,4,15,4,12,1,0
50,4,11,0,50,0,0
37,4,11,2,40,1,1
48,4,9,6,20,1,0
50,4,15,4,32,0,0
74,0,11,2,6,0,0
24,4,15,4,30,1,0
34,4,15,2,40,0,1
19,4,15,4,40,0,0
39,4,11,4,40,0,0
40,4,15,0,40,1,0
30,4,11,4,40,1,0
27,4,11,4,40,0,0
23,0,6,0,35,1,0
68,0,5,6,40,1,0
46,4,15,2,40,0,1
24,2,9,4,50,1,0
18,4,2,4,20,0,0
50,6,10,2,60,0,1
42,4,1,2,40,0,0
42,4,6,2,40,0,0
37,4,8,2,40,0,0
57,4,15,6,16,1,0
27,4,9,2,40,0,1
31,4,0,2,40,0,0
34,2,12,5,40,1,0
55,6,11,0,40,1,0
56,4,1,2,40,0,0
36,7,9,2,38,1,0
35,7,15,4,40,0,0
63,0,12,4,3,1,0
28,4,12,4,50,0,0
38,4,9,0,40,0,0
30,5,11,2,60,0,0
18,4,15,4,20,1,0
35,4,8,2,40,0,1
53,4,11,0,40,1,0
46,4,14,0,40,1,0
45,4,15,2,40,0,0
35,4,0,2,60,0,0
41,4,11,4,40,0,0
60,6,11,2,70,0,1
18,4,15,4,15,0,0
19,4,11,4,40,0,0
24,4,11,2,50,0,0
56,2,9,2,40,0,1
28,4,11,0,70,0,0
29,4,11,4,32,0,0
35,6,15,4,40,0,0
27,0,15,4,40,1,0
55,4,10,2,55,0,1
18,4,11,4,35,0,0
53,4,11,4,40,0,0
26,4,12,2,20,0,0
55,4,15,2,40,0,1
45,2,15,2,40,0,1
28,4,11,4,40,0,0
32,4,9,2,40,0,1
27,4,11,4,40,0,0
35,4,11,0,40,1,0
36,4,11,0,37,1,0
41,4,9,2,45,0,1
23,4,9,4,20,0,0
22,4,2,4,40,0,0
36,6,14,0,40,0,1
65,5,9,2,40,0,1
59,0,11,2,41,0,1
25,4,11,4,40,1,0
33,2,15,2,40,0,1
31,4,15,2,40,0,0
50,7,9,2,40,0,1
49,7,15,2,50,0,1
43,4,9,0,40,1,0
23,1,15,2,40,1,0
34,4,12,2,40,0,1
23,4,15,0,40,1,0
63,4,0,2,40,0,0
33,4,11,4,40,0,0
51,5,9,0,50,0,0
31,4,11,0,45,0,0
32,4,15,2,40,1,0
48,0,15,2,40,0,1
31,4,15,4,36,1,0
47,4,8,2,40,0,1
54,7,15,2,40,0,1
23,4,15,4,40,0,0
34,4,11,2,40,0,1
46,4,1,2,35,1,1
34,4,7,0,50,0,1
31,4,11,4,50,0,0
41,4,11,2,40,0,0
41,0,11,4,40,1,0
27,6,8,4,30,0,0
30,0,1,4,40,1,0
23,4,15,4,40,0,0
24,2,7,4,20,1,0
59,1,7,2,40,0,0
56,4,11,2,40,0,0
35,6,11,2,40,0,0
59,4,11,2,45,0,0
47,4,8,2,40,0,1
51,6,11,0,44,1,0
42,4,9,0,45,1,0
29,1,15,3,40,1,0
23,4,11,4,45,0,0
43,6,11,2,60,0,0
46,4,15,2,40,0,0
30,4,15,5,40,1,0
23,4,15,4,20,1,0
29,7,12,4,35,1,0
33,4,11,0,45,1,0
33,2,11,2,40,0,0
46,2,15,0,45,1,0
35,4,15,3,40,1,0
36,4,9,2,40,0,1
25,4,11,5,37,1,0
35,4,9,2,40,0,0
30,4,5,4,42,0,0
39,4,15,2,84,0,1
37,4,15,2,55,0,0
22,4,11,4,42,0,0
25,4,11,2,60,0,0
50,4,11,2,40,1,0
64,1,14,2,45,0,1
33,4,8,5,45,0,0
59,5,4,2,40,0,0
24,4,11,4,40,1,0
41,4,9,2,55,0,0
38,0,6,4,12,1,0
60,4,9,0,60,0,0
19,4,11,4,30,0,0
23,4,15,4,40,0,0
57,5,12,2,40,0,1
36,4,12,2,40,0,1
17,0,0,4,40,0,0
24,4,9,4,40,0,0
32,4,11,2,50,0,1
27,4,9,2,45,0,1
43,4,8,4,55,1,0
21,0,15,4,40,0,0
54,4,8,6,40,1,0
22,4,11,2,45,0,0
29,4,11,4,50,0,0
22,4,2,4,50,0,0
37,4,9,2,50,0,1
38,6,10,2,50,0,1
34,4,15,2,40,0,0
45,4,15,2,84,0,1
28,4,3,4,40,1,0
68,4,10,0,40,1,0
36,4,11,2,40,0,0
20,4,6,4,30,0,0
24,4,15,4,45,1,0
38,4,15,0,40,1,0
32,4,9,4,40,1,0
34,4,15,2,50,0,1
47,4,11,6,40,1,0
28,4,9,4,50,1,0
32,4,14,2,40,0,1
58,4,11,2,40,0,0
64,5,14,2,35,0,1
38,4,15,4,50,1,0
43,4,11,4,40,1,0
28,4,2,0,40,0,0
21,4,15,4,40,0,0
23,4,9,4,20,1,0
25,4,6,4,40,0,0
41,4,11,5,40,0,0
24,0,11,4,36,1,0
41,4,15,2,40,0,0
27,4,9,2,40,0,0
54,4,5,6,30,0,0
28,2,11,5,25,1,0
29,4,5,2,40,0,0
36,4,11,0,30,0,0
41,5,9,2,60,0,1
60,6,15,2,40,0,0
34,7,12,2,38,0,0
32,4,11,4,40,1,0
27,4,15,2,42,1,1
60,4,0,2,40,0,0
39,4,8,2,40,0,0
59,4,2,0,35,0,0
34,6,10,2,32,0,1
36,4,8,2,40,0,0
54,4,15,2,40,0,1
48,4,8,2,40,0,1
19,4,5,4,33,0,0
40,4,14,2,40,0,1
25,4,11,4,45,0,0
39,4,7,5,40,0,0
34,6,15,2,40,0,0
30,4,11,5,30,1,0
43,4,11,4,24,1,0
35,4,9,2,40,0,1
36,2,10,2,50,0,1
59,6,11,2,65,0,1
33,6,11,2,40,0,0
22,4,15,4,50,0,0
48,4,11,2,45,0,0
54,4,11,6,40,1,0
49,4,15,0,38,1,0
37,4,9,4,40,1,0
45,4,11,2,40,0,0
51,5,15,5,40,1,0
46,4,15,2,40,0,0
31,6,9,2,40,1,1
29,0,0,4,38,1,0
39,4,15,2,50,1,1
35,4,11,2,40,0,0
26,4,9,4,40,1,1
51,4,15,2,40,0,1
31,4,12,2,6,0,0
39,4,11,2,40,0,1
26,4,1,4,30,0,0
25,4,9,2,35,0,0
61,1,15,2,40,0,1
49,4,11,0,40,1,0
53,4,9,4,45,1,0
52,4,13,2,40,0,0
52,4,11,2,55,0,0
74,0,9,6,35,1,0
50,4,11,0,40,0,0
29,4,9,4,35,1,1
76,4,5,6,30,0,0
19,4,11,4,15,1,0
25,4,11,2,40,0,0
45,4,11,0,40,1,0
34,4,7,0,35,1,0
20,4,15,4,16,1,0
66,0,12,6,6,0,0
63,0,9,2,45,1,0
27,4,15,2,40,0,0
41,4,15,2,40,0,0
43,4,11,2,60,0,0
23,4,11,4,40,1,0
37,1,15,0,40,1,0
31,4,9,2,40,0,0
33,7,15,2,4,0,0
28,4,7,4,20,0,0
70,0,11,6,20,1,0
35,4,15,0,40,1,0
41,4,7,2,75,0,1
17,4,1,4,12,1,0
41,2,9,2,40,1,1
44,4,8,0,45,0,0
47,4,5,2,40,0,0
24,4,11,4,40,0,0
38,6,8,0,40,1,0
34,4,15,2,52,0,0
62,2,11,0,35,1,0
27,2,11,2,38,0,0
59,4,15,2,40,1,1
35,4,12,2,40,0,0
38,4,11,5,32,1,0
28,4,15,4,50,1,0
28,4,11,4,38,1,0
59,7,6,2,40,0,0
42,4,15,5,40,1,0
54,2,12,4,32,1,1
39,4,11,2,45,0,0
41,4,9,2,40,0,0
43,4,9,0,40,1,0
32,5,9,2,50,0,1
62,4,15,5,33,1,0
58,4,11,0,40,1,0
43,4,11,0,40,0,0
67,0,15,2,40,0,0
31,4,11,0,40,1,0
51,2,12,2,70,1,1
54,4,9,4,36,1,0
20,4,15,4,70,0,0
35,4,15,2,40,0,1
22,4,11,4,36,1,0
38,4,9,0,60,0,0
42,4,11,2,40,0,0
44,7,12,2,40,0,1
28,6,11,2,70,0,1
74,5,15,2,35,0,1
34,4,11,2,40,1,0
50,7,11,2,52,0,0
50,4,8,6,40,1,0
43,4,11,2,40,0,0
29,6,11,2,40,0,0
30,0,11,5,25,1,0
61,4,11,2,50,0,1
21,4,15,4,40,1,0
27,4,9,4,30,0,0
47,4,10,2,40,0,1
39,4,7,0,40,1,0
33,4,11,2,40,0,0
22,4,11,4,37,1,0
38,4,15,0,40,1,0
45,4,15,2,40,0,0
42,4,11,2,45,0,1
35,4,15,4,45,0,0
21,4,11,4,40,1,0
49,7,8,0,44,1,0
50,4,9,5,40,1,0
36,7,10,2,36,1,1
20,4,11,4,20,0,0
49,4,11,5,40,1,0
40,7,9,2,60,0,1
22,4,15,0,40,1,0
60,0,11,0,40,1,0
67,4,1,6,20,1,0
21,4,15,4,40,1,0
60,6,11,2,50,0,0
17,4,1,4,12,1,0
43,4,12,2,32,1,1
49,7,9,2,45,0,1
41,4,9,5,60,1,1
38,4,15,0,40,0,0
38,4,11,2,40,0,0
35,4,7,2,99,0,1
40,4,15,4,40,0,0
23,0,15,5,40,1,0
19,0,15,4,40,1,0
40,4,11,2,60,0,1
46,7,11,0,40,1,0
25,4,15,3,22,1,0
36,4,11,2,40,0,1
24,4,7,4,48,0,0
62,4,11,2,48,0,0
54,4,13,2,40,0,0
23,4,9,2,40,1,0
60,4,11,2,40,1,0
18,5,11,4,8,1,0
41,2,15,2,40,1,0
45,2,12,4,40,1,0
62,7,8,6,40,1,0
28,4,9,3,40,1,0
36,5,15,2,60,0,1
31,4,11,4,40,0,0
44,4,11,2,40,0,0
33,6,11,5,50,0,0
62,6,14,2,16,0,0
27,4,5,2,40,1,0
42,1,8,0,40,1,1
55,4,6,4,37,0,0
41,4,11,4,50,1,0
26,4,15,2,50,0,0
45,4,15,2,40,1,1
67,6,11,6,65,0,0
25,4,8,2,45,0,0
30,5,11,2,48,0,1
22,4,9,4,40,0,0
19,4,15,4,20,0,0
26,4,9,4,45,1,0
61,4,11,2,50,0,0
32,4,14,4,50,1,1
43,4,11,0,40,1,0
53,4,11,0,20,1,0
53,1,15,0,45,0,0
42,5,2,0,10,0,0
36,4,11,2,40,1,1
55,6,9,2,99,0,0
35,1,9,2,40,0,1
17,4,1,4,16,1,0
55,6,14,0,35,1,0
36,4,11,2,40,0,0
40,2,12,2,40,1,1
54,6,0,0,10,1,0
45,6,9,0,45,0,0
48,4,15,2,40,0,1
40,2,14,4,60,0,1
31,4,9,2,50,0,0
26,4,9,4,40,0,0
34,4,15,2,40,1,1
19,4,11,4,25,1,0
31,1,7,2,40,0,0
34,4,11,4,30,1,0
55,2,12,2,55,0,1
38,4,15,2,40,0,0
21,4,11,4,20,0,0
27,4,5,2,40,0,0
35,4,11,5,40,0,0
20,4,15,4,20,1,0
24,6,8,4,38,1,0
27,4,12,4,40,0,0
18,1,1,4,4,0,0
28,2,15,3,40,1,0
36,4,11,0,40,1,0
66,4,15,2,20,0,0
19,4,15,4,15,1,0
59,6,0,2,36,1,0
33,4,11,2,46,0,0
28,4,5,5,40,0,0
34,4,9,4,40,0,0
41,4,15,0,55,1,0
30,4,1,2,45,0,0
59,4,11,2,40,0,0
42,4,9,2,60,0,0
47,4,11,5,38,1,1
29,4,0,3,40,1,0
60,4,15,3,50,0,1
53,2,11,2,35,0,0
41,4,5,2,60,0,0
32,4,15,0,30,1,0
73,0,11,6,22,1,1
20,4,11,4,30,1,0
49,4,12,2,40,0,1
36,2,9,4,40,0,0
33,7,15,0,45,1,0
25,4,15,4,34,1,0
34,0,11,2,10,0,0
19,0,15,4,40,1,0
40,2,7,2,40,0,0
48,4,11,2,44,0,0
51,4,15,2,50,0,0
22,4,7,4,20,0,0
34,4,15,2,50,0,0
22,4,0,2,40,1,0
34,5,11,2,40,0,0
56,4,11,0,40,0,0
49,4,11,2,40,0,0
36,4,9,4,40,1,0
18,4,15,4,20,1,0
26,6,11,4,50,0,0
48,4,11,2,50,0,0
35,6,11,2,40,0,0
29,4,11,4,40,0,0
47,4,11,2,40,0,1
21,4,8,2,12,1,0
28,4,15,4,50,1,0
53,4,15,2,40,0,1
65,1,11,0,40,1,0
26,4,15,3,40,1,0
50,4,9,2,50,0,1
26,4,11,2,50,0,0
70,4,11,2,20,0,0
55,4,15,0,40,0,0
27,1,9,4,35,0,0
31,4,15,2,40,0,1
43,4,9,2,55,0,1
24,4,1,2,40,0,0
22,4,5,4,40,1,0
26,4,11,4,40,1,0
23,4,0,4,40,1,0
41,6,11,2,60,0,0
52,4,12,2,40,0,0
41,6,11,2,40,1,0
59,6,0,2,40,0,0
56,6,15,2,50,1,1
58,4,11,0,48,0,1
65,4,9,2,40,0,1
24,2,9,4,40,0,0
51,4,7,2,45,0,1
31,4,15,2,45,0,0
84,4,11,6,16,1,0
51,4,15,2,40,0,0
24,2,9,4,50,0,0
30,4,11,2,45,0,0
22,4,0,4,40,0,0
30,4,12,4,40,0,0
47,4,15,0,40,1,0
19,4,11,4,35,1,0
43,6,15,0,36,1,0
30,4,9,4,50,1,0
46,4,12,0,45,1,0
49,2,9,2,60,0,0
37,4,4,4,40,1,0
42,4,12,4,40,0,0
57,4,15,2,50,0,0
46,4,7,4,40,1,0
23,4,15,4,20,1,0
26,4,9,2,58,0,1
64,4,12,4,8,1,0
20,4,11,4,40,1,0
31,4,11,0,40,0,0
38,4,9,2,40,0,1
44,4,15,0,40,0,0
42,6,8,2,40,0,0
23,4,9,4,40,0,0
31,2,12,2,90,0,1
35,6,1,2,36,0,0
30,6,15,0,35,0,0
35,4,11,0,20,0,0
40,4,11,3,38,1,0
18,4,1,4,20,1,0
23,4,0,4,30,0,0
63,4,11,2,40,0,0
20,7,11,4,40,0,0
50,2,12,2,60,0,1
49,4,12,2,45,0,0
53,6,0,2,40,0,0
34,4,11,5,40,1,0
54,4,11,0,56,0,1
40,4,15,2,40,0,1
22,4,9,4,40,1,0
28,4,0,4,35,0,0
24,4,11,4,40,0,0
37,4,3,4,48,1,0
62,4,11,2,16,1,0
19,0,15,4,40,0,0
51,4,8,6,40,1,0
65,4,15,6,40,1,0
31,4,11,4,8,1,0
42,5,15,0,90,0,1
42,4,11,2,35,1,0
54,4,7,2,40,0,0
23,4,9,4,60,1,0
28,4,11,4,46,1,0
42,4,1,0,40,0,0
30,4,11,4,40,0,0
33,1,11,2,40,0,0
33,4,11,0,40,1,0
39,4,11,0,40,0,0
27,4,1,2,40,0,0
20,0,1,4,40,0,0
62,4,4,2,40,0,0
17,4,0,4,30,0,0
58,4,15,0,55,1,1
69,5,12,2,40,0,1
34,4,9,2,42,0,1
34,4,9,5,50,0,1
20,4,11,4,35,0,0
64,1,15,2,40,1,1
27,4,15,2,55,0,0
41,4,11,2,40,1,1
40,4,5,2,40,0,0
53,2,12,2,38,0,1
44,4,10,4,45,0,0
37,4,4,4,40,1,0
46,4,9,2,60,0,1
17,4,6,4,20,0,0
35,4,11,0,40,0,0
36,2,7,5,40,1,0
49,7,11,2,40,0,1
48,4,14,0,25,1,0
26,4,9,4,40,0,0
26,4,7,4,8,1,0
35,7,11,2,40,0,0
29,4,6,4,40,0,0
54,4,15,2,50,0,1
36,2,15,5,40,0,0
25,4,9,2,40,0,0
18,2,0,4,25,0,0
21,4,15,4,20,1,0
22,4,11,2,40,0,0
52,4,11,2,45,0,1
36,6,15,2,40,1,0
25,4,9,4,60,1,0
49,6,10,4,70,0,1
42,4,15,2,50,0,1
37,4,8,2,54,0,0
39,4,7,4,40,0,0
32,4,9,4,40,0,0
53,4,11,2,40,0,0
30,4,1,2,40,0,0
51,4,15,2,40,1,1
62,2,8,0,40,1,0
38,4,4,2,40,0,0
23,4,9,4,40,0,0
39,4,11,2,40,0,0
37,1,15,4,40,0,0
27,0,7,2,40,1,0
41,4,15,2,40,0,0
47,6,9,2,40,0,1
25,4,15,2,40,1,1
35,4,7,0,50,1,0
47,4,11,2,45,0,1
30,4,11,4,40,0,0
29,4,8,2,40,0,0
36,4,8,2,50,1,1
42,4,9,3,60,0,0
51,4,11,2,40,0,0
34,4,11,0,40,0,0
44,5,11,0,60,0,0
27,4,9,4,41,0,0
39,4,11,5,40,0,0
46,4,11,0,40,0,0
32,6,11,0,62,0,0
31,4,9,4,50,1,0
23,4,1,4,35,0,0
47,4,12,2,55,0,1
66,4,9,2,99,0,0
26,4,11,4,40,0,0
52,4,11,2,40,0,1
53,5,1,6,30,1,0
48,6,9,2,40,0,0
37,5,7,5,50,0,0
17,4,1,4,5,1,0
50,4,8,2,40,0,1
28,0,11,4,40,1,0
17,1,1,4,40,1,0
39,4,15,0,40,0,0
28,1,9,4,40,1,0
38,4,7,0,40,0,0
53,4,11,2,40,0,1
28,2,9,0,40,0,0
42,4,15,2,32,0,1
40,4,6,4,45,0,0
20,4,15,4,40,0,0
32,7,9,2,40,0,1
23,7,9,4,40,0,0
25,4,9,4,40,0,0
41,4,11,2,40,0,0
42,4,9,2,40,0,1
18,4,2,4,14,0,0
29,2,9,2,60,0,1
36,4,11,2,50,0,0
34,4,0,2,40,0,0
34,4,11,0,44,0,0
48,7,14,2,50,0,1
36,5,14,2,80,0,1
67,1,11,6,40,0,0
53,4,11,2,40,0,1
53,6,9,2,40,0,1
45,4,10,0,45,0,1
22,4,0,5,35,1,0
25,4,9,2,43,0,0
61,4,15,0,40,1,0
31,2,15,4,40,1,0
47,5,11,2,38,0,0
31,4,3,2,45,0,0
17,4,6,4,32,1,0
38,5,15,2,50,0,1
23,4,11,2,40,0,0
42,4,15,6,40,1,0
78,4,4,2,36,0,0
54,4,8,2,40,0,1
26,2,9,4,50,1,0
30,4,11,2,35,0,1
46,4,9,2,40,0,1
26,4,9,4,45,1,0
30,4,11,4,35,1,0
66,2,10,2,35,0,1
23,4,11,4,40,0,0
25,4,15,4,40,0,0
32,5,9,2,40,0,0
25,2,11,2,38,0,0
51,4,1,2,40,0,0
24,7,9,4,40,0,0
22,4,15,4,40,1,0
28,4,11,4,40,1,0
29,2,1,0,20,1,0
26,4,9,4,40,0,0
41,1,9,4,40,0,1
19,4,15,4,35,1,0
39,4,11,2,26,0,0
51,4,14,2,50,0,1
29,0,11,5,20,1,0
27,4,4,2,40,0,0
33,4,9,2,40,0,1
19,4,11,4,8,1,0
67,0,11,2,20,0,0
41,4,9,2,45,0,1
29,1,12,2,40,0,1
28,4,11,2,40,0,0
25,4,15,4,40,0,0
21,1,11,4,36,0,0
24,2,15,4,50,0,1
48,4,1,0,31,1,0
46,5,14,2,60,0,1
35,4,15,2,50,0,0
35,1,9,2,40,0,1
50,4,0,2,40,0,0
22,4,11,4,40,1,0
45,4,15,2,40,0,0
62,2,9,2,40,1,0
39,2,12,2,45,0,1
33,2,11,0,40,0,0
22,4,15,4,30,1,0
50,4,11,2,48,0,1
25,4,1,0,40,1,0
44,4,15,0,40,1,0
26,4,11,2,40,0,1
31,7,12,0,50,1,1
56,4,11,2,15,1,0
49,6,5,2,40,0,0
49,4,2,2,40,0,1
46,4,11,6,43,1,0
33,4,15,4,40,0,0
25,4,9,4,30,1,0
40,4,7,0,40,1,1
72,0,5,0,30,0,0
32,7,12,4,10,0,0
44,4,9,2,55,0,0
48,4,11,0,30,1,0
17,4,0,4,12,1,0
50,4,8,2,36,1,1
61,4,15,2,34,1,1
22,2,11,4,40,0,0
17,4,1,4,17,0,0
49,5,14,2,60,0,1
26,4,11,2,50,0,0
19,7,15,4,10,0,0
17,4,2,4,16,1,0
38,4,11,2,40,0,0
34,2,8,0,40,0,0
51,4,11,2,50,0,1
48,4,11,2,42,0,1
63,4,12,2,50,0,1
19,4,11,4,40,1,0
73,4,15,2,36,1,1
51,4,11,0,43,1,0
38,4,12,2,40,0,0
54,4,15,2,40,0,1
41,4,11,2,40,0,1
65,0,9,2,40,0,1
36,6,9,2,50,0,1
42,4,5,2,40,0,0
38,4,15,2,40,0,1
20,0,15,4,40,0,0
37,7,9,2,50,0,1
35,7,11,2,40,0,1
51,6,15,2,40,0,0
23,4,8,4,40,1,0
27,7,9,4,40,1,0
19,0,15,4,16,0,0
37,4,8,2,42,0,1
29,4,11,2,45,0,0
33,4,3,2,32,0,0
60,4,11,0,40,0,0
22,4,9,4,20,0,0
22,0,15,4,20,0,0
60,7,8,6,37,1,0
35,4,1,5,20,0,0
45,4,8,0,40,1,0
30,4,11,2,40,0,1
43,5,15,2,70,0,1
32,7,12,4,38,1,0
35,4,11,2,42,0,0
32,4,8,0,40,1,0
61,4,8,2,40,0,1
40,7,12,0,40,1,0
20,0,0,4,30,1,0
42,5,9,2,60,0,1
21,4,15,4,35,1,0
21,4,15,4,20,1,0
26,4,9,4,40,1,0
36,7,11,2,60,0,1
24,4,9,2,40,0,0
47,4,9,2,57,0,1
51,4,7,0,30,0,0
65,0,11,6,40,1,0
61,4,9,0,12,1,0
67,4,15,6,25,1,0
49,4,11,2,25,0,0
63,0,11,2,40,0,1
58,4,8,2,48,0,1
61,4,5,0,40,1,0
36,4,11,2,35,0,0
19,4,15,4,40,0,0
29,6,15,2,35,0,0
43,4,9,2,40,0,1
60,6,11,0,55,0,0
21,4,15,4,40,0,0
22,4,11,5,40,1,0
33,4,9,2,65,0,1
36,4,9,4,50,1,0
37,4,9,4,46,0,0
35,4,7,1,40,1,0
17,4,0,4,30,0,0
37,4,11,2,60,0,1
22,0,11,4,45,1,0
28,4,15,2,40,0,1
42,4,15,0,40,1,0
57,5,11,2,60,0,1
26,4,15,4,65,1,0
45,2,1,2,50,0,0
32,4,9,2,44,0,1
63,4,15,6,43,1,0
22,4,15,4,20,1,0
36,4,15,2,55,0,1
45,7,11,2,40,1,0
34,6,14,2,55,0,1
27,7,9,4,60,0,0
20,0,15,4,20,1,0
47,6,11,2,56,0,1
46,4,5,4,52,0,0
28,4,15,4,40,1,0
45,4,11,4,40,0,0
26,4,9,4,40,1,0
32,6,0,2,45,0,0
30,2,2,2,40,1,0
59,4,0,2,40,0,0
58,7,10,4,43,1,1
45,4,15,0,30,0,0
76,6,15,6,40,0,0
38,4,11,0,40,1,0
32,4,12,4,40,0,0
38,6,11,0,50,0,0
30,4,7,4,36,1,0
53,5,8,2,40,0,1
41,4,9,2,40,0,0
27,7,9,4,50,0,0
44,2,7,2,30,0,0
35,4,12,2,50,0,1
36,4,3,4,40,1,0
51,4,15,2,10,1,1
42,2,11,2,40,0,0
40,6,9,1,50,0,1
45,4,11,2,40,0,0
55,4,6,0,37,1,1
36,4,5,2,40,0,0
57,1,11,2,40,0,1
27,4,11,0,45,1,0
62,4,12,4,40,0,0
29,4,9,2,55,0,0
38,6,9,4,30,0,0
29,4,11,2,50,0,0
18,0,15,4,30,0,0
19,0,2,4,30,0,0
32,2,12,4,40,1,0
34,4,9,4,40,0,0
25,4,7,4,55,0,0
34,2,12,4,35,0,0
37,7,15,2,38,0,0
37,4,11,2,45,0,0
18,4,11,4,25,0,0
24,4,8,4,40,0,0
17,4,2,4,30,1,0
35,4,9,0,40,1,0
31,4,8,5,32,1,0
29,4,7,4,60,0,0
49,6,11,2,40,0,0
71,0,9,2,10,0,1
35,1,11,2,40,0,0
55,6,11,2,50,0,0
37,4,4,2,40,0,0
33,2,15,4,18,1,0
49,4,9,2,45,0,1
32,4,11,2,45,0,0
63,0,1,5,40,0,0
39,4,12,4,40,0,0
42,2,11,2,40,0,0
30,7,12,2,50,1,1
30,4,8,4,40,0,0
48,5,11,2,40,0,1
57,6,9,2,10,0,0
56,4,0,0,45,1,0
28,4,15,4,40,0,0
43,4,9,2,24,0,1
46,4,11,2,60,0,0
60,4,9,2,45,0,1
50,2,12,0,65,1,0
37,4,14,2,50,0,1
41,4,11,0,40,1,0
38,4,15,2,38,1,1
23,4,15,4,40,1,0
59,4,15,2,50,0,1
72,4,12,4,60,0,0
47,2,15,0,33,1,0
29,4,8,4,40,0,0
35,4,9,2,60,0,0
24,4,15,2,15,0,0
22,4,11,4,40,1,0
24,4,11,4,40,0,0
42,4,9,2,45,0,1
55,1,9,5,72,1,0
40,7,12,0,20,1,0
61,4,11,0,40,1,0
58,6,9,4,72,0,0
39,7,11,0,40,0,0
45,6,15,0,50,1,0
25,4,11,4,45,0,0
69,0,10,2,50,0,1
36,4,9,2,60,0,0
34,4,8,2,40,0,1
45,4,9,2,45,0,1
27,0,2,2,45,0,0
28,4,15,5,40,0,0
27,4,15,4,60,1,0
41,7,11,4,40,1,0
18,7,11,4,30,1,0
44,4,9,2,40,0,1
47,4,8,2,45,1,1
36,2,11,2,40,0,0
66,4,13,6,40,1,0
33,4,11,0,45,1,0
39,2,11,0,40,0,1
30,4,11,4,40,0,0
34,6,11,2,40,0,1
62,6,12,0,32,1,0
21,4,15,4,45,1,0
50,5,12,2,50,0,1
30,4,9,2,60,0,1
43,4,11,2,40,0,1
19,4,15,4,40,1,0
26,1,8,4,50,0,0
50,4,5,2,65,0,0
45,1,12,0,40,0,1
46,5,12,2,50,0,1
17,4,0,4,15,0,0
56,4,5,2,40,0,1
25,4,15,2,40,1,1
47,4,12,5,42,1,0
23,4,11,2,45,0,0
51,6,11,5,20,1,0
19,4,15,4,25,1,0
33,6,11,2,40,0,0
32,4,11,0,80,1,0
52,4,11,0,40,0,0
36,4,15,5,40,1,0
34,4,11,0,40,0,0
26,0,11,4,40,1,0
26,5,2,2,98,0,0
35,2,15,2,40,0,0
58,1,9,2,40,0,1
32,4,1,0,50,0,0
23,4,15,4,40,1,0
28,6,15,4,40,0,0
20,4,0,4,35,0,0
17,4,0,4,20,0,0
56,4,11,2,45,0,1
26,4,11,0,40,1,0
43,7,9,0,36,1,0
45,6,15,4,35,0,0
34,4,15,2,50,1,1
54,4,3,2,35,0,0
51,2,11,6,40,1,0
58,6,15,2,60,0,0
49,4,7,5,40,1,0
21,4,8,4,40,1,0
44,4,15,4,40,1,0
26,4,9,4,50,1,0
39,4,9,2,40,0,0
19,0,11,4,40,0,0
37,4,15,2,40,0,0
49,4,11,0,32,0,0
45,4,11,5,40,1,0
60,1,11,4,40,1,0
28,1,9,4,40,0,0
23,4,15,2,30,0,0
44,4,9,4,45,1,0
19,7,15,4,12,0,0
37,4,11,2,40,0,1
41,6,11,2,38,0,0
56,1,9,2,40,0,1
44,4,7,2,54,0,1
30,4,9,2,36,0,1
23,4,9,4,40,1,0
44,4,11,2,40,1,1
38,4,11,2,70,0,1
32,4,15,2,50,0,1
57,6,12,4,20,0,0
35,4,14,2,50,0,1
48,6,9,2,50,0,1
32,2,15,2,99,0,0
76,1,12,6,15,1,0
57,2,11,0,30,1,0
58,0,15,4,40,1,0
51,4,12,2,50,0,1
50,4,0,2,40,0,0
38,4,11,1,25,1,0
53,4,11,2,40,0,0
59,6,5,2,20,0,0
23,4,11,4,40,0,0
44,4,8,0,40,0,1
23,4,9,4,40,1,0
23,4,7,4,20,0,0
44,4,9,2,40,0,1
30,4,11,2,40,0,0
28,4,11,2,40,0,0
46,4,15,0,40,1,0
34,2,13,4,25,1,0
38,4,9,5,45,0,1
26,4,15,4,37,1,0
39,4,11,2,40,0,0
28,4,15,4,40,0,0
33,7,12,2,19,0,0
43,4,12,0,40,1,1
30,4,9,0,40,1,0
59,7,12,2,50,0,1
26,4,11,2,45,0,0
28,4,15,4,24,0,0
48,6,15,4,40,0,0
49,4,9,6,35,1,0
41,6,11,2,40,0,0
20,4,15,4,30,1,0
49,4,11,2,40,0,1
37,7,9,4,40,0,0
18,4,2,4,8,1,0
61,4,11,2,40,0,1
26,4,11,2,48,0,0
66,4,9,6,12,0,0
68,4,12,4,40,1,0
